Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz
0.8687241,-0.0858509,0.091271,0.4791843,0.54,1.613,-289.331,0.7015885,-0.1816922,-0.1981553,-0.6599212,6.726,56.081,-173.612
0.8696622,-0.0864023,0.0906708,0.4774947,0.642,1.638,-289.332,0.7005562,-0.1819696,-0.199034,-0.6606766,6.898,56.129,-173.653
0.8682474,-0.0859616,0.0914965,0.4799848,0.515,1.621,-289.26,0.7002254,-0.1815752,-0.1990411,-0.6611335,6.728,56.347,-173.74
0.8681113,-0.0855333,0.0914086,0.4803242,0.551,1.722,-289.202,0.6992443,-0.1822982,-0.1992896,-0.6618976,6.752,56.399,-173.582
0.8696812,-0.0858094,0.0912868,0.4774495,0.515,1.743,-289.158,0.7020488,-0.1832837,-0.198956,-0.6587496,6.699,56.502,-173.758
0.8700592,-0.0860123,0.0913209,0.4767174,0.516,1.742,-289.166,0.7026168,-0.1843344,-0.1995059,-0.6576837,6.751,56.577,-173.733
0.8699516,-0.0864935,0.0914863,0.4767949,0.544,1.663,-289.173,0.7011474,-0.1829701,-0.2002815,-0.6593949,6.75,56.767,-174.047
0.8696792,-0.0868511,0.0913854,0.4772459,0.595,1.638,-289.151,0.7005199,-0.1845259,-0.2008153,-0.6594659,6.789,56.723,-173.735
0.8699923,-0.087195,0.0912766,0.4766329,0.614,1.633,-289.14,0.700721,-0.1837959,-0.2005329,-0.6595421,6.744,57.004,-174.061
0.8700719,-0.0873907,0.0909881,0.4765071,0.688,1.65,-289.132,0.7003308,-0.1855323,-0.2015822,-0.6591503,6.755,56.907,-173.794
0.8710639,-0.0874498,0.0908467,0.4747075,0.672,1.704,-289.165,0.7013453,-0.1845018,-0.2011093,-0.658505,6.721,57.239,-174.199
0.8706012,-0.0871729,0.0910952,0.4755588,0.639,1.753,-289.189,0.6998327,-0.1862203,-0.2023084,-0.6592628,6.792,57.071,-173.877
0.8706861,-0.0872669,0.0911009,0.4753848,0.653,1.769,-289.249,0.7008041,-0.1855818,-0.2017835,-0.6585715,6.74,57.365,-174.187
0.8702523,-0.0875111,0.0910664,0.4761404,0.703,1.75,-289.234,0.6988743,-0.18677,-0.2030468,-0.6598967,6.755,57.25,-173.938
0.8698089,-0.0877649,0.0911284,0.4768914,0.719,1.72,-289.278,0.7011845,-0.1864916,-0.2018449,-0.6578904,6.622,57.576,-174.205
0.8691767,-0.0878427,0.0915411,0.4779496,0.664,1.675,-289.274,0.6997488,-0.1875831,-0.2027454,-0.6588312,6.68,57.593,-174.011
0.8693484,-0.0876614,0.0909966,0.4777746,0.78,1.792,-289.236,0.6997927,-0.1870349,-0.2030253,-0.6588542,6.628,57.76,-174.262
0.8679723,-0.0870716,0.0911236,0.4803531,0.818,1.881,-289.263,0.6997122,-0.1878551,-0.2036164,-0.6585238,6.741,57.832,-174.217
0.868178,-0.0874043,0.0912319,0.4799002,0.82,1.814,-289.321,0.7008565,-0.1880344,-0.2038265,-0.6571895,6.711,57.886,-174.376
0.8683686,-0.0878539,0.0914323,0.4794348,0.803,1.74,-289.309,0.7003518,-0.1888415,-0.203909,-0.6574704,6.702,58.04,-174.244
0.8676925,-0.0876672,0.0921777,0.4805491,0.639,1.728,-289.356,0.7006297,-0.1893227,-0.2042583,-0.6569273,6.617,58.036,-174.363
0.8689892,-0.088114,0.0920762,0.4781376,0.611,1.71,-289.342,0.700151,-0.1898359,-0.2045261,-0.6572062,6.624,58.284,-174.379
0.867538,-0.0877392,0.0926181,0.4807303,0.552,1.725,-289.38,0.6997651,-0.1893868,-0.2054592,-0.6574556,6.685,58.252,-174.506
0.8676294,-0.0880216,0.092736,0.4804908,0.568,1.697,-289.431,0.6985988,-0.1903963,-0.2064391,-0.6580972,6.754,58.336,-174.405
0.8678018,-0.0881667,0.092875,0.4801258,0.561,1.686,-289.424,0.69887,-0.190047,-0.2064835,-0.6578962,6.741,58.397,-174.593
0.868646,-0.0888073,0.0924099,0.4785685,0.674,1.672,-289.449,0.7011136,-0.192438,-0.2062492,-0.6548806,6.73,58.476,-174.489
0.8681712,-0.088737,0.0929708,0.4793339,0.582,1.662,-289.47,0.7012341,-0.1915145,-0.2062626,-0.6550181,6.72,58.649,-174.65
0.8692369,-0.0891836,0.0930677,0.4772964,0.508,1.636,-289.418,0.6990739,-0.1924935,-0.2077551,-0.6565666,6.828,58.615,-174.456
0.8697632,-0.0889073,0.0929661,0.4764081,0.453,1.758,-289.379,0.6996408,-0.1916074,-0.2071185,-0.6564231,6.741,58.883,-174.663
0.8696257,-0.0888714,0.0927592,0.4767061,0.519,1.806,-289.29,0.6997882,-0.1931751,-0.2081334,-0.6554848,6.794,58.806,-174.515
0.8689843,-0.0892606,0.0927084,0.4778117,0.641,1.732,-289.277,0.699966,-0.1926186,-0.2073958,-0.6556925,6.651,59.082,-174.69
0.8696081,-0.0898364,0.0927069,0.4765675,0.681,1.664,-289.279,0.6994334,-0.1941727,-0.2088212,-0.6553499,6.824,58.956,-174.673
0.869914,-0.0901079,0.0924699,0.4760036,0.749,1.678,-289.297,0.7009719,-0.1940026,-0.2080329,-0.6540059,6.649,59.218,-174.821
0.8702187,-0.0899999,0.092536,0.475454,0.687,1.727,-289.29,0.7001089,-0.1947817,-0.2094698,-0.65424,6.769,59.215,-174.751
0.8702958,-0.0901478,0.0923421,0.4753225,0.723,1.752,-289.203,0.7001624,-0.1943159,-0.2084906,-0.6546339,6.656,59.477,-174.783
0.8704569,-0.0901664,0.0923238,0.4750274,0.726,1.776,-289.144,0.7002955,-0.1955292,-0.2094302,-0.6538299,6.746,59.517,-174.82
0.8706864,-0.0901963,0.0923089,0.4746039,0.702,1.789,-289.107,0.7000739,-0.1950839,-0.2094481,-0.6541943,6.622,59.659,-174.935
0.8695894,-0.0901965,0.0924891,0.476576,0.75,1.757,-289.157,0.7000712,-0.1960943,-0.2104358,-0.6535779,6.716,59.765,-175.064
0.8703809,-0.0904275,0.0925112,0.4750807,0.716,1.765,-289.226,0.7011145,-0.1962077,-0.2096368,-0.6526817,6.635,59.864,-175.024
0.8714998,-0.0907672,0.0925397,0.4729544,0.658,1.776,-289.3,0.6999318,-0.1974704,-0.2107844,-0.6532004,6.663,59.864,-174.99
0.8710928,-0.0905444,0.0924713,0.4737596,0.663,1.847,-289.349,0.6994932,-0.1968339,-0.2107402,-0.6538763,6.617,60.006,-175.045
0.8723615,-0.0907211,0.0921579,0.4714467,0.659,1.903,-289.315,0.6981623,-0.1973071,-0.2119888,-0.6547519,6.754,60.073,-175.144
0.8716385,-0.0902771,0.0923516,0.4728294,0.641,1.976,-289.263,0.6987395,-0.197154,-0.2121207,-0.6541392,6.751,60.167,-175.098
0.8715217,-0.0905562,0.0921997,0.4730208,0.718,1.969,-289.228,0.6996652,-0.1986438,-0.2123112,-0.6526356,6.796,60.229,-175.153
0.8704594,-0.0902912,0.0931347,0.4748409,0.573,1.941,-289.363,0.7003349,-0.1982638,-0.2120521,-0.6521169,6.73,60.432,-175.221
0.8714164,-0.0907895,0.0932456,0.4729652,0.533,1.887,-289.468,0.6996677,-0.1995161,-0.2126086,-0.6522699,6.741,60.452,-175.168
0.8715407,-0.0912226,0.0934827,0.4726058,0.508,1.812,-289.559,0.700162,-0.1989579,-0.212163,-0.6520551,6.62,60.7,-175.235
0.8720692,-0.0913016,0.0932281,0.471665,0.546,1.873,-289.489,0.6990989,-0.2003908,-0.2139603,-0.6521696,6.803,60.523,-175.278
0.8723088,-0.0918148,0.0926995,0.4712263,0.695,1.86,-289.407,0.6985199,-0.1993676,-0.2139418,-0.653109,6.72,60.775,-175.381
0.8713104,-0.0915511,0.0928199,0.4730974,0.736,1.885,-289.368,0.6992249,-0.2012015,-0.2146096,-0.6515713,6.789,60.723,-175.366
0.8714609,-0.0918423,0.0928982,0.4727482,0.747,1.853,-289.302,0.6992813,-0.2007494,-0.2138423,-0.6519025,6.579,61.01,-175.394
0.8705994,-0.0914546,0.0932397,0.4743407,0.691,1.909,-289.318,0.6989162,-0.2020898,-0.2148991,-0.6515322,6.646,60.962,-175.363
0.8704274,-0.0916984,0.0936078,0.4745367,0.615,1.859,-289.397,0.6989519,-0.2016709,-0.2145351,-0.6517437,6.59,61.203,-175.482
0.8710851,-0.0923709,0.0932775,0.4732629,0.69,1.804,-289.403,0.6984846,-0.2023406,-0.2164438,-0.6514059,6.693,61.162,-175.638
0.8710963,-0.0926599,0.0927299,0.4732933,0.849,1.819,-289.389,0.7004431,-0.2027277,-0.2155993,-0.6494596,6.711,61.299,-175.606
0.8709009,-0.0926507,0.0925787,0.473684,0.91,1.852,-289.308,0.6995082,-0.2041194,-0.2163206,-0.6497915,6.678,61.334,-175.641
0.8713544,-0.0926734,0.0925273,0.4728551,0.9,1.884,-289.238,0.6997248,-0.204182,-0.2160461,-0.6496299,6.625,61.448,-175.667
0.870605,-0.0927676,0.0929354,0.4741351,0.876,1.845,-289.243,0.6988923,-0.2045515,-0.2168085,-0.6501556,6.606,61.572,-175.826
0.871206,-0.0929797,0.0928093,0.473013,0.844,1.867,-289.292,0.6975958,-0.2033811,-0.2178428,-0.6515679,6.755,61.698,-175.82
0.8719389,-0.093261,0.0928815,0.4715909,0.801,1.871,-289.421,0.697697,-0.2046901,-0.2186292,-0.6507858,6.818,61.756,-175.887
0.8714132,-0.0932424,0.0927769,0.4725859,0.863,1.904,-289.494,0.6988817,-0.2049041,-0.2183671,-0.649534,6.775,61.877,-175.921
0.8725886,-0.0935627,0.0926744,0.4703685,0.832,1.893,-289.489,0.6973764,-0.2055462,-0.2188833,-0.6507742,6.705,61.905,-175.89
0.8724552,-0.0932462,0.092718,0.4706703,0.832,1.961,-289.456,0.6981875,-0.2056087,-0.2182622,-0.650093,6.698,62.091,-175.783
0.8712113,-0.0927461,0.0929814,0.4730154,0.838,2.021,-289.417,0.697446,-0.2063862,-0.2198372,-0.6501118,6.845,62.125,-175.915
0.8711378,-0.0928186,0.0932336,0.4730868,0.798,2.025,-289.439,0.6993705,-0.2063747,-0.219789,-0.6480611,6.857,62.327,-176.087
0.8721811,-0.0936344,0.0928689,0.4710712,0.858,1.963,-289.433,0.6991802,-0.2072972,-0.2202538,-0.6478141,6.877,62.311,-176.136
0.8718061,-0.0937629,0.0930967,0.4716945,0.819,1.967,-289.475,0.6991738,-0.2075982,-0.2198919,-0.6478476,6.776,62.487,-176.081
0.8710294,-0.0932322,0.0932727,0.4731974,0.79,2.07,-289.467,0.698121,-0.2078728,-0.2214019,-0.6483804,6.817,62.514,-176.091
0.869871,-0.0933948,0.0938657,0.4751749,0.794,1.971,-289.457,0.6986769,-0.2077365,-0.2209413,-0.6479823,6.79,62.674,-176.088
0.8710564,-0.0934496,0.0935559,0.4730488,0.787,2.03,-289.377,0.699156,-0.2092063,-0.2214848,-0.6468061,6.84,62.721,-176.144
0.8707709,-0.0934089,0.0933246,0.4736278,0.869,2.071,-289.37,0.6996507,-0.2093264,-0.2212216,-0.6463222,6.781,62.912,-176.264
0.8702047,-0.0936209,0.0936428,0.4745629,0.846,2.044,-289.366,0.6979356,-0.2092011,-0.2227938,-0.6476757,6.817,62.943,-176.389
0.8705873,-0.0941921,0.0931461,0.4738454,0.937,2.056,-289.402,0.6991804,-0.2102491,-0.2227333,-0.6460123,6.888,62.917,-176.351
0.869433,-0.0944036,0.0935088,0.4758469,0.952,1.998,-289.408,0.6987168,-0.2110741,-0.2235508,-0.6459626,6.84,63.029,-176.525
0.8694145,-0.0943478,0.0938377,0.4758271,0.879,2.007,-289.4,0.6989947,-0.2107984,-0.22329,-0.6458421,6.831,63.24,-176.536
0.8697759,-0.0942717,0.093793,0.47519,0.879,2.056,-289.37,0.6981841,-0.2110418,-0.2233618,-0.6466141,6.72,63.368,-176.521
0.8697592,-0.0942399,0.0938862,0.4752085,0.879,2.063,-289.343,0.698868,-0.2114043,-0.2235644,-0.6456862,6.843,63.428,-176.532
0.8698014,-0.0944627,0.0936463,0.4751344,0.957,2.071,-289.413,0.6975929,-0.2120703,-0.2245271,-0.6465121,6.769,63.53,-176.736
0.8702455,-0.0946557,0.0935118,0.4743086,0.972,2.101,-289.472,0.6983685,-0.2122754,-0.2247733,-0.6455212,6.756,63.652,-176.789
0.8698515,-0.0947512,0.0938404,0.4749468,0.927,2.071,-289.477,0.6984973,-0.2127022,-0.2247003,-0.6452666,6.719,63.73,-176.792
0.870057,-0.0949401,0.0937469,0.474551,0.928,2.085,-289.442,0.6964382,-0.2124172,-0.2257818,-0.6472059,6.775,63.796,-176.819
0.8692641,-0.0948166,0.0938779,0.4760007,0.939,2.072,-289.381,0.6970494,-0.2131745,-0.2259308,-0.6462461,6.686,63.889,-176.87
0.8706771,-0.0951495,0.0937678,0.4733662,0.93,2.075,-289.377,0.6972292,-0.2132054,-0.2265492,-0.6458253,6.734,64.026,-176.901
0.871312,-0.0955579,0.0936814,0.4721311,0.972,2.035,-289.401,0.698524,-0.2141235,-0.22564,-0.6444393,6.618,64.244,-176.937
0.872016,-0.0959035,0.0936584,0.470764,0.958,2.023,-289.397,0.6979145,-0.2151049,-0.2261066,-0.6446093,6.661,64.164,-176.933
0.8710044,-0.0956138,0.0938645,0.4726508,0.935,2.063,-289.463,0.6970259,-0.2148431,-0.2272036,-0.645272,6.587,64.323,-177.048
0.870435,-0.0952158,0.0938663,0.4737785,0.915,2.14,-289.46,0.6974414,-0.2148359,-0.2275988,-0.6446858,6.65,64.453,-177.156
0.8706059,-0.095444,0.0937494,0.4734415,0.962,2.131,-289.424,0.6978065,-0.2155041,-0.2275593,-0.6440814,6.605,64.544,-177.087
0.8712536,-0.095769,0.093959,0.4721411,0.91,2.099,-289.384,0.6974495,-0.2159347,-0.2281148,-0.6441273,6.659,64.624,-177.193
0.8710816,-0.0958183,0.0941225,0.4724158,0.906,2.127,-289.451,0.6980831,-0.2167002,-0.2281074,-0.6431859,6.541,64.744,-177.176
0.8720187,-0.0961177,0.0939017,0.4706668,0.921,2.164,-289.495,0.696425,-0.2165034,-0.2290696,-0.6447059,6.74,64.781,-177.244
0.8717238,-0.0964889,0.0944465,0.471028,0.855,2.086,-289.556,0.6965877,-0.216829,-0.2297961,-0.6441619,6.628,64.905,-177.307
0.8715365,-0.0965955,0.0946993,0.4713019,0.818,2.064,-289.612,0.6973335,-0.2173275,-0.2295531,-0.643273,6.593,65.039,-177.406
0.8710746,-0.0967173,0.0947635,0.4721173,0.854,2.034,-289.543,0.6971812,-0.2175471,-0.2297015,-0.6433109,6.56,65.143,-177.351
0.8714779,-0.0968112,0.0942639,0.4714532,0.945,2.079,-289.517,0.6970747,-0.2179762,-0.2302616,-0.6430807,6.727,65.197,-177.413
0.871504,-0.0972732,0.0942605,0.4713106,0.992,2.038,-289.46,0.6981493,-0.2185317,-0.2306783,-0.6415753,6.656,65.32,-177.542
0.871849,-0.0976344,0.0944526,0.4705589,0.995,2.027,-289.47,0.6974125,-0.2184777,-0.2313429,-0.6421555,6.729,65.43,-177.629
0.872018,-0.0979085,0.094625,0.4701539,0.954,2.003,-289.522,0.6966624,-0.2184802,-0.231393,-0.6429503,6.702,65.571,-177.628
0.8711998,-0.0979858,0.094659,0.4716454,1.01,1.979,-289.553,0.6972489,-0.2197716,-0.2314578,-0.6418502,6.698,65.571,-177.62
0.8713385,-0.0981842,0.0947433,0.471331,0.983,1.935,-289.476,0.6987505,-0.2200846,-0.2316088,-0.640053,6.67,65.77,-177.661
0.8708198,-0.0979793,0.0949221,0.4722953,0.98,1.956,-289.449,0.697295,-0.2199205,-0.2323123,-0.6414404,6.751,65.877,-177.705
0.8708291,-0.098066,0.0946252,0.4723196,1.065,1.995,-289.44,0.6980403,-0.2205189,-0.2320684,-0.6405118,6.757,65.986,-177.697
0.8717067,-0.0986423,0.0943945,0.4706239,1.092,1.971,-289.446,0.6974271,-0.2215194,-0.2330544,-0.6404765,6.792,65.881,-177.749
0.8702583,-0.0982804,0.0949675,0.4732575,1.018,1.994,-289.575,0.697743,-0.2211389,-0.2333335,-0.6401623,6.755,66.155,-177.854
0.8704995,-0.0983816,0.0950662,0.4727727,0.975,2.017,-289.62,0.6965462,-0.2212307,-0.2335247,-0.641363,6.753,66.29,-177.89
0.8710618,-0.098525,0.0950816,0.471703,0.933,2.02,-289.653,0.6973466,-0.2216845,-0.2336854,-0.6402772,6.792,66.383,-177.781
0.8708726,-0.0985001,0.0952553,0.4720223,0.909,2.027,-289.632,0.6958221,-0.2221265,-0.2349191,-0.6413302,6.847,66.323,-177.885
0.8704416,-0.0981894,0.0956109,0.4728095,0.864,2.07,-289.646,0.6961933,-0.2222765,-0.2349705,-0.6408564,6.775,66.521,-177.942
0.8712957,-0.0984042,0.0957123,0.4711683,0.826,2.067,-289.614,0.6972941,-0.2235581,-0.2341186,-0.6395242,6.694,66.66,-177.994
0.8722187,-0.0988173,0.0957228,0.4693686,0.796,2.061,-289.598,0.696806,-0.2236826,-0.2349932,-0.6396919,6.745,66.686,-177.978
0.8721202,-0.0992035,0.095323,0.4695515,0.9,2.072,-289.604,0.6972536,-0.2248043,-0.2357749,-0.6385222,6.885,66.63,-178.092
0.8720229,-0.0996215,0.0954026,0.4696274,0.926,2.008,-289.642,0.6983127,-0.2246984,-0.2358075,-0.6373891,6.913,66.882,-178.313
0.8721121,-0.0994532,0.0956572,0.4694457,0.876,2.037,-289.632,0.6970293,-0.2251195,-0.2359415,-0.6385945,6.794,66.987,-178.283
0.8724384,-0.0993324,0.0958262,0.46883,0.825,2.074,-289.564,0.6970676,-0.2256621,-0.2356218,-0.6384793,6.676,67.076,-178.214
0.8718606,-0.0991909,0.0962647,0.4698439,0.785,2.071,-289.504,0.6969692,-0.2265939,-0.2361515,-0.6380608,6.673,67.096,-178.173
0.8706867,-0.0990584,0.0964249,0.4720109,0.834,2.097,-289.523,0.6967204,-0.2262063,-0.2365147,-0.6383354,6.718,67.294,-178.408
0.8708698,-0.0998523,0.0962185,0.4715477,0.93,2,-289.53,0.6966636,-0.2267909,-0.2370804,-0.6379801,6.696,67.337,-178.34
0.8706496,-0.1001635,0.0959045,0.4719521,1.004,1.987,-289.502,0.6968299,-0.2267991,-0.2370806,-0.6377955,6.739,67.506,-178.399
0.8703348,-0.1002157,0.0957405,0.4725547,1.051,2.025,-289.506,0.6952605,-0.2271727,-0.2378532,-0.6390862,6.698,67.541,-178.358
0.8706831,-0.1002487,0.0957052,0.4719128,1.045,2.055,-289.535,0.6954928,-0.2274457,-0.2379588,-0.638697,6.668,67.644,-178.418
0.8705357,-0.1001306,0.0958743,0.4721754,1.03,2.081,-289.51,0.695097,-0.2278476,-0.2384353,-0.6388069,6.648,67.748,-178.417
0.8712294,-0.0999938,0.0957232,0.470954,0.99,2.172,-289.561,0.6957983,-0.2283953,-0.2385203,-0.6378153,6.731,67.842,-178.57
0.8714991,-0.1004111,0.0952525,0.4704613,1.126,2.171,-289.542,0.6942598,-0.2284555,-0.2392685,-0.6391886,6.714,67.905,-178.518
0.8719869,-0.1009306,0.0952933,0.4694369,1.114,2.101,-289.621,0.6945628,-0.2287006,-0.2400708,-0.6384705,6.813,67.931,-178.601
0.8723169,-0.1013257,0.0952891,0.468739,1.095,2.077,-289.622,0.6947687,-0.2296652,-0.2399024,-0.6379633,6.68,68.066,-178.604
0.8731072,-0.1016623,0.0954239,0.4671647,1.045,2.045,-289.603,0.6948335,-0.2298534,-0.2402093,-0.6377094,6.696,68.14,-178.693
0.8722972,-0.1012937,0.095476,0.4687446,1.086,2.104,-289.56,0.6948164,-0.2302505,-0.2406637,-0.6374134,6.727,68.248,-178.641
0.8720106,-0.1014595,0.0953821,0.4692609,1.179,2.088,-289.57,0.6953703,-0.2308576,-0.2411381,-0.6364097,6.899,68.251,-178.733
0.8718946,-0.1016157,0.0952804,0.4694633,1.228,2.084,-289.602,0.6962658,-0.2323452,-0.2408569,-0.6349942,6.802,68.331,-178.787
0.8721981,-0.1017516,0.0956019,0.4688042,1.132,2.072,-289.614,0.6955009,-0.2324276,-0.2417852,-0.6354493,6.853,68.36,-178.954
0.8730211,-0.102197,0.0956796,0.4671567,1.074,2.039,-289.605,0.6969977,-0.2334643,-0.2421399,-0.6332905,6.874,68.435,-178.972
0.8726076,-0.1024464,0.096195,0.4677684,1.011,1.96,-289.532,0.6975906,-0.2339662,-0.2418303,-0.6325704,6.89,68.561,-179.081
0.8719163,-0.1022642,0.0962081,0.4690927,1.045,2.014,-289.529,0.6976178,-0.2347004,-0.2424309,-0.6320382,6.965,68.608,-179.036
0.8711399,-0.1018874,0.0964589,0.4705633,1.022,2.078,-289.518,0.6959594,-0.2341505,-0.2432495,-0.6337537,6.942,68.709,-179.148
0.8718956,-0.1026269,0.0958185,0.4691317,1.182,2.044,-289.501,0.6961857,-0.2349568,-0.2436074,-0.6330689,7.013,68.785,-179.106
0.8716171,-0.1028722,0.0958648,0.4695859,1.222,2.026,-289.569,0.6971653,-0.2359526,-0.2432502,-0.6317565,7.029,68.879,-179.238
0.8725108,-0.1032389,0.0958729,0.4678409,1.188,2.028,-289.602,0.6964392,-0.2360686,-0.2441303,-0.6321743,6.968,68.94,-179.299
0.871722,-0.1029883,0.0963623,0.4692638,1.096,2.057,-289.552,0.6951813,-0.2355028,-0.244553,-0.633605,6.901,69.116,-179.24
0.8711043,-0.1026704,0.0965736,0.4704355,1.049,2.118,-289.514,0.695599,-0.2362254,-0.2450021,-0.6327034,7.098,69.187,-179.232
0.8715499,-0.1031116,0.0961412,0.4696016,1.181,2.101,-289.457,0.6956181,-0.2368838,-0.245166,-0.6323726,7.067,69.241,-179.359
0.8706612,-0.103284,0.0962161,0.4711941,1.286,2.061,-289.489,0.6958467,-0.2375639,-0.2456142,-0.6316918,7.055,69.265,-179.391
0.8704991,-0.1034452,0.0964874,0.4714027,1.273,2.035,-289.535,0.6957308,-0.2377969,-0.2453,-0.6318538,7.003,69.463,-179.395
0.8717785,-0.103995,0.0962668,0.4689562,1.275,2.011,-289.538,0.6951764,-0.2382762,-0.2458873,-0.6320551,7.044,69.507,-179.485
0.8720237,-0.1042891,0.0960872,0.4684716,1.3,2.011,-289.564,0.6957403,-0.2383622,-0.2460337,-0.6313448,7.018,69.646,-179.465
0.8724831,-0.1037397,0.09595,0.4677659,1.23,2.173,-289.528,0.6950956,-0.2388767,-0.2472913,-0.6313692,7.087,69.608,-179.469
0.8724521,-0.1037009,0.096005,0.4678211,1.211,2.195,-289.487,0.6956712,-0.2392224,-0.246715,-0.6308296,7.099,69.821,-179.537
0.872896,-0.1039156,0.0959048,0.466965,1.238,2.187,-289.435,0.6944062,-0.2397346,-0.2478991,-0.6315642,7.164,69.775,-179.675
0.8725473,-0.1040129,0.095994,0.4675764,1.268,2.167,-289.465,0.6941188,-0.2399249,-0.2481987,-0.6316903,7.076,69.872,-179.713
0.8716632,-0.1040403,0.0964373,0.4691255,1.255,2.137,-289.532,0.6949346,-0.2406355,-0.2485204,-0.6303952,7.12,69.946,-179.855
0.8710909,-0.1039521,0.0969009,0.4701115,1.177,2.136,-289.607,0.694534,-0.2404891,-0.2486789,-0.6308299,7.108,70.124,-179.853
0.8708476,-0.1036546,0.0971261,0.4705813,1.082,2.208,-289.659,0.6931143,-0.2411316,-0.2498808,-0.6316705,7.208,70.049,-179.912
0.8728214,-0.1040022,0.0962301,0.4670183,1.149,2.303,-289.571,0.6933676,-0.2415524,-0.2498359,-0.6312494,7.157,70.18,-179.916
0.8730861,-0.1040139,0.0960264,0.4665627,1.19,2.361,-289.555,0.6931321,-0.2419642,-0.2504485,-0.6311076,7.187,70.219,-180.026
0.8725128,-0.1038815,0.0964156,0.4675833,1.162,2.385,-289.541,0.6928344,-0.2422796,-0.2507251,-0.6312036,7.112,70.336,-180.065
0.8720482,-0.1037851,0.0973209,0.4682833,0.993,2.341,-289.682,0.6927006,-0.242637,-0.2507061,-0.6312208,7.024,70.478,-180.152
0.8711891,-0.1038578,0.0975083,0.4698247,1.011,2.316,-289.81,0.6936422,-0.242987,-0.2506031,-0.630092,6.985,70.648,-180.131
0.8713739,-0.1042118,0.0975175,0.4694014,1.033,2.293,-289.804,0.6932824,-0.2437811,-0.2513492,-0.629884,7.041,70.62,-180.192
0.8730094,-0.1047324,0.0970332,0.4663372,1.061,2.32,-289.781,0.6935371,-0.2443537,-0.251352,-0.6293805,7.023,70.734,-180.185
0.8726829,-0.1047687,0.0968142,0.4669851,1.144,2.35,-289.658,0.6939606,-0.2453426,-0.2518968,-0.6283101,7.023,70.679,-180.319
0.8726257,-0.1047608,0.096579,0.4671425,1.222,2.402,-289.556,0.692567,-0.2446619,-0.2524472,-0.6298905,6.945,70.898,-180.346
0.8729665,-0.1044601,0.0966605,0.4665557,1.187,2.489,-289.573,0.693416,-0.2458802,-0.2523901,-0.6285033,6.943,70.945,-180.465
0.873834,-0.1049319,0.096845,0.4647843,1.107,2.446,-289.572,0.6944255,-0.2467545,-0.2521547,-0.627139,6.938,71.061,-180.476
0.8726983,-0.1049123,0.0970566,0.4668738,1.129,2.44,-289.582,0.6925444,-0.2462423,-0.2539023,-0.6287134,6.987,71.086,-180.622
0.8736364,-0.1055731,0.0967222,0.4650362,1.164,2.396,-289.622,0.6926037,-0.2461071,-0.2543824,-0.6285069,7.094,71.242,-180.641
0.874294,-0.106022,0.0961538,0.4638144,1.286,2.405,-289.58,0.6926071,-0.2468982,-0.2548811,-0.6279907,7.175,71.248,-180.8
0.8741046,-0.1056766,0.0963703,0.4642051,1.249,2.475,-289.517,0.6932653,-0.2474949,-0.2549127,-0.6270159,7.185,71.348,-180.807
0.8738363,-0.1054427,0.096582,0.4647192,1.211,2.523,-289.467,0.6920107,-0.247875,-0.2557119,-0.6279257,7.161,71.359,-180.888
0.873141,-0.1054646,0.096923,0.4659484,1.179,2.511,-289.529,0.6930143,-0.2484287,-0.2557077,-0.6266004,7.231,71.503,-180.938
0.8723178,-0.1058409,0.0973878,0.4673061,1.155,2.421,-289.607,0.6933958,-0.2482721,-0.2559937,-0.6261234,7.256,71.704,-181.111
0.8724268,-0.1061282,0.0973689,0.4670414,1.163,2.413,-289.735,0.6934062,-0.2483877,-0.2565256,-0.6258482,7.319,71.778,-181.06
0.8716278,-0.1062514,0.0973148,0.468514,1.263,2.401,-289.75,0.6927988,-0.2489829,-0.2572401,-0.6259911,7.361,71.785,-181.103
0.871172,-0.1060583,0.0977533,0.4693136,1.198,2.394,-289.698,0.6921128,-0.2492561,-0.2576832,-0.6264588,7.364,71.844,-181.149
0.8705184,-0.1059522,0.098023,0.4704926,1.184,2.381,-289.72,0.6914387,-0.2491472,-0.2583466,-0.6269731,7.315,71.948,-181.216
0.8706387,-0.1060386,0.0983169,0.4701892,1.144,2.367,-289.753,0.6929061,-0.249829,-0.258053,-0.6252001,7.313,72.096,-181.256
0.8700348,-0.1059548,0.0986218,0.4712608,1.111,2.385,-289.753,0.6915284,-0.2495782,-0.2589319,-0.626461,7.365,72.21,-181.347
0.8716427,-0.1068748,0.0981186,0.4681769,1.164,2.332,-289.772,0.6909621,-0.2496399,-0.259636,-0.6267699,7.405,72.284,-181.406
